StartDate,EndDate,Status,Progress,Duration,Finished,RecordedDate,DistributionChannel,UserLanguage,consent,age,sex,sex_7_TEXT,ethnic,ethnic_8_TEXT,relstat,child,educ,jobcat,jobtitle,emp,yearsemp,yearsjob,worksit,worksit_5_TEXT,level,Q153_First Click,Q153_Last Click,Q153_Page Submit,Q153_Click Count,mil1,mil2,mil3,mil4,mil5,Q174_First Click,Q174_Last Click,Q174_Page Submit,Q174_Click Count,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,sig9,sig10,sig11,sig12,sig13,sig14,sig15,sig16,sig17,coh1,coh2,coh3,coh4,coh5,coh6,attn1,coh7,coh8,coh9,coh10,coh11,coh12,coh13,coh14,coh15,coh16,wamiuncategorized,purp1,purp2,purp3,purp4,purp5,purp6,purp7,purp8,purp9,attn2,purp10,purp11,purp12,purp13,purp14,purp15,purp16,socwor1,socwor2,socwor3,socwor4,socwor5,socwor6,sr1,sr2,sr3,sr4,sr5,sr6,sr7,sr8,pg1,pg2,pg3,pg4,pg5,gmw1,gmw2,gmw3,gmw4,gmw5,gmw6,gmw7,gmw8,choice,persinc,housinc,seslad,ses1,ses2,ses3,comments,id,random
08/06/2022 20:52,08/06/2022 21:02,0,100,595,1,08/06/2022 21:02,anonymous,EN,1,28,2,,1,,1,1,4,12,IT Associate,1,3,2,2,,5,12.406,58.141,58.98,8,3,2,2,3,6,2.82,13.213,13.415,13,3,2,2,2,6,1,1,1,2,2,3,3,3,2,1,2,2,4,3,6,4,5,2,2,2,3,2,2,2,2,6,6,5,6,3,2,3,3,4,3,5,4,6,3,6,3,4,4,4,5,5,2,3,3,2,3,3,3,4,3,4,3,5,5,5,5,3,2,3,3,2,3,3,3,2,3,3,3,3,2,4,4,8,2,3,2,,,31900
08/06/2022 21:36,08/06/2022 21:43,0,100,418,1,08/06/2022 21:43,anonymous,EN,1,52,1,,1,,6,3,4,1,Senior Designer,1,3,3,4,,2,4.932,29.565,30.11,8,6,6,6,6,1,4.412,12.159,13.473,5,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,5,6,6,6,1,2,2,1,3,2,2,2,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,5,5,4,4,No,,49777
08/06/2022 21:32,08/06/2022 21:37,0,100,296,1,08/06/2022 21:37,anonymous,EN,1,41,2,,1,,1,1,4,1,event manager,1,2,2,2,,3,2.514,21.416,22.543,9,6,5,5,6,7,2.751,29.971,31.41,9,6,5,6,6,6,6,7,6,6,6,6,7,6,6,6,6,6,4,5,5,4,5,4,2,4,4,4,4,5,3,5,4,5,5,6,7,6,6,6,7,7,6,6,7,6,5,6,6,6,5,6,6,6,5,6,5,6,5,4,6,7,5,6,5,5,4,5,6,6,7,5,5,5,6,6,5,,7,6,1,5,5,8,6,6,5,No,,41680
08/06/2022 21:24,08/06/2022 21:32,0,100,462,1,08/06/2022 21:32,anonymous,EN,1,31,2,,1,,2,1,6,16,Appellate Attorney,1,2,2,2,,5,2.869,26.699,27.903,22,5,5,5,5,3,2.247,8.683,9.737,12,5,3,5,5,3,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,3,3,3,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,7,7,5,1,1,1,,,51666
08/06/2022 20:56,08/06/2022 21:23,0,100,1639,1,08/06/2022 21:23,anonymous,EN,1,63,1,,1,,7,1,3,4,Underwriting Technician,1,4,3,1,,5,32.485,73.417,75.592,12,7,7,7,7,1,2.471,16.135,19.1,8,7,7,7,7,1,6,5,6,6,5,6,6,6,6,6,6,5,5,5,6,6,6,1,2,1,2,3,3,1,5,,5,6,6,6,6,6,5,7,6,7,6,6,6,6,6,6,6,6,7,7,5,6,6,7,6,6,7,7,6,5,1,6,6,6,6,6,6,6,6,6,7,6,7,6,6,,7,7,2,4,5,5,6,7,7,I hope to retire in another 3 years so I will stay with my current position until then.,,11323
08/06/2022 21:32,08/06/2022 21:37,0,100,300,1,08/06/2022 21:37,anonymous,EN,1,27,2,,1,,7,1,4,8,Graduate Teaching Assistant,1,2,2,4,,4,5.479,36.486,39.789,10,1,1,2,1,6,2.239,9.678,10.184,7,2,2,1,1,6,1,1,1,1,1,4,3,3,1,1,1,2,2,1,4,2,5,4,2,3,5,5,3,6,5,2,5,3,3,1,4,2,3,4,2,5,2,2,2,3,3,2,2,2,3,3,2,6,6,1,1,1,7,6,4,4,5,5,5,6,4,5,5,7,1,6,2,1,1,2,1,1,2,2,2,3,3,9,3,3,1,,,39125
08/06/2022 21:08,08/06/2022 21:15,0,100,408,1,08/06/2022 21:15,anonymous,EN,1,40,1,,4,,2,1,4,12,Customer service specialist ,1,2,2,2,,5,6.79,31.263,32.753,7,1,1,4,4,6,4.701,14.619,15.75,6,2,1,5,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,5,7,6,7,1,4,2,2,1,1,2,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,4,1,1,6,1,1,1,7,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,4,6,6,4,1,1,No comments.,,70268
08/06/2022 21:10,08/06/2022 21:25,0,100,907,1,08/06/2022 21:25,anonymous,EN,1,30,1,,2,,1,2,4,6,Product support supervisor,1,2,2,1,,4,90.524,110.263,112.242,7,5,5,5,5,1,4.463,16.097,17.78,10,4,5,4,4,3,4,4,5,3,5,5,5,6,5,6,5,6,6,5,6,6,5,2,2,3,2,2,4,3,3,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,5,6,6,6,5,6,5,2,5,5,5,5,6,6,6,6,6,5,5,6,5,6,6,6,6,2,5,5,4,6,6,7,,,36581
08/06/2022 21:25,08/06/2022 21:31,0,100,365,1,08/06/2022 21:31,anonymous,EN,1,35,2,,1,,2,1,5,4,VP,1,3,2,4,,2,7.461,26.421,27.692,7,4,4,5,4,4,3.911,13.559,14.583,8,3,2,3,3,5,3,2,5,2,4,5,5,4,2,5,5,4,4,2,6,6,6,2,2,3,2,5,2,2,2,6,6,6,6,2,5,2,6,5,5,6,4,6,5,6,5,5,6,5,6,5,5,6,6,5,6,6,6,6,6,6,1,6,6,6,6,6,5,7,5,5,5,5,6,5,5,5,3,2,1,8,8,4,7,7,6,,,97580
08/06/2022 21:25,08/06/2022 21:34,0,100,548,1,08/06/2022 21:34,anonymous,EN,1,32,2,,2,,7,1,4,4,underwriter ,1,3,2,1,,5,8.204,38.27,40.119,7,3,3,5,4,2,7.879,24.092,26.221,5,5,4,6,4,5,5,2,3,3,3,4,3,4,3,3,3,4,3,3,5,5,5,3,2,3,2,2,3,6,3,4,5,5,5,5,3,4,,5,5,5,6,5,5,6,4,3,4,2,4,6,3,5,5,4,5,4,5,3,5,4,3,3,3,4,3,3,5,4,4,3,4,5,5,3,4,3,5,5,2,5,7,5,5,1,3,,,48457
08/06/2022 20:10,08/06/2022 20:16,0,100,346,1,08/06/2022 20:16,anonymous,EN,1,45,2,,1,,1,1,4,4,Customer Service,1,2,2,1,,5,10.824,30.38,31.267,11,5,5,6,4,2,1.738,11.852,12.208,11,5,3,5,5,2,3,2,6,6,3,5,2,3,5,4,5,3,6,2,6,5,5,3,2,2,2,5,2,3,6,5,6,5,6,4,3,3,5,5,2,3,6,6,5,6,5,5,5,3,5,2,3,5,6,5,5,6,5,5,3,4,2,5,6,5,5,3,3,5,2,5,2,3,3,5,3,2,3,3,1,5,5,6,5,5,2,,,98950
08/06/2022 21:34,08/06/2022 21:54,0,100,1163,1,08/06/2022 21:54,anonymous,EN,1,30,1,,1,,7,1,5,8,SLP,1,3,3,2,,5,2.693,594.029,599.228,10,4,4,5,5,3,58.896,67.948,68.703,11,5,5,5,5,2,6,5,5,4,5,5,5,6,6,5,6,6,5,4,6,6,7,2,2,1,3,5,3,4,5,5,5,5,6,5,5,6,6,6,5,6,5,6,6,6,5,6,4,6,6,5,6,3,4,4,5,4,4,6,6,5,1,5,4,6,6,6,6,6,5,6,7,7,7,7,7,7,7,7,1,7,8,6,5,6,3,,,31670
08/06/2022 21:29,08/06/2022 21:34,0,100,259,1,08/06/2022 21:34,anonymous,EN,1,22,2,,4,,1,1,4,6,software developer,1,2,2,2,,5,6.687,27.3,27.794,11,2,3,2,2,6,1.735,9.697,10.026,13,2,3,3,5,5,5,2,4,1,3,3,3,3,2,3,3,3,4,3,3,5,5,3,2,3,5,3,3,3,3,5,5,5,5,4,4,3,3,4,5,5,4,3,4,6,3,3,5,3,3,3,5,4,4,2,3,3,3,2,2,3,3,2,3,3,3,2,3,3,2,2,3,3,3,3,3,2,3,3,2,3,3,7,3,5,3,,,35128
08/06/2022 19:36,08/06/2022 19:47,0,100,662,1,08/06/2022 19:47,anonymous,EN,1,23,1,,1,,7,1,4,17,Residential counselor,1,2,2,2,,5,12.323,56.932,58.255,11,4,5,3,2,3,12.124,30.063,31.277,7,6,6,6,4,2,6,3,5,3,5,5,3,3,7,3,5,6,5,2,5,5,2,4,2,3,5,5,5,5,6,5,5,6,5,2,3,6,5,3,5,6,5,6,5,6,5,5,6,5,5,5,5,3,3,6,5,4,5,5,3,3,5,2,5,2,5,6,5,5,5,5,5,6,6,5,5,5,6,6,2,1,4,5,5,3,5,,,41253
08/06/2022 21:23,08/06/2022 21:33,0,100,599,1,08/06/2022 21:33,anonymous,EN,1,53,2,,1,,1,1,4,6,Data Analyst,1,2,2,1,,5,9.775,40.303,45.128,7,3,1,6,4,7,4.127,16.571,21.412,6,1,1,2,2,5,1,2,5,1,4,4,4,3,2,4,2,2,1,2,5,4,2,2,2,6,5,6,2,3,6,4,5,3,5,4,1,2,4,2,1,5,6,5,4,6,2,2,5,1,5,4,4,4,3,4,4,4,4,4,4,2,4,3,3,5,2,1,4,5,2,1,1,6,4,2,4,4,2,4,2,4,4,5,1,1,1,I view my work as a way to get paid and am keeping an eye on other work but with the economy and global turmoil since 2020 things seem lousy to me.,,32393
08/06/2022 21:29,08/06/2022 21:36,0,100,389,1,08/06/2022 21:36,anonymous,EN,1,50,1,,4,,1,1,4,1,Creative director,1,3,3,1,,2,21.38,46.001,48.553,8,6,6,6,6,1,3.69,14.597,15.425,9,6,5,5,5,2,5,6,5,5,5,6,6,6,5,6,5,5,6,4,6,6,5,2,2,4,2,5,2,2,2,6,6,6,6,6,6,6,5,6,7,6,5,6,6,6,6,6,6,6,5,6,6,6,5,6,5,5,5,6,6,6,1,6,6,6,6,6,4,6,4,6,6,6,6,6,6,6,6,6,1,6,6,4,6,6,6,,,78435
08/06/2022 20:58,08/06/2022 21:04,0,100,363,1,08/06/2022 21:04,anonymous,EN,1,32,2,,1,,1,1,4,6,Project Manager,1,3,3,2,,3,12.504,44.072,45.045,8,6,6,6,5,2,2.076,12.252,13.341,6,5,6,6,5,2,6,6,6,5,6,6,5,6,5,5,6,6,5,5,5,6,6,2,2,2,3,5,2,1,2,5,6,6,6,5,5,5,6,5,7,6,6,6,6,6,5,6,6,6,6,6,5,6,6,6,5,6,6,6,5,5,1,5,4,5,4,6,5,6,5,6,5,6,6,6,6,6,5,5,1,6,6,4,5,6,6,nothing to add,,50460
08/06/2022 19:51,08/06/2022 19:59,0,100,493,1,08/06/2022 19:59,anonymous,EN,1,62,1,,1,,1,2,3,20,CEO,1,3,3,1,,1,10.537,32.857,34.362,9,5,7,6,7,1,6.281,18.657,19.589,5,7,7,6,6,1,7,5,7,7,7,7,,7,7,6,7,7,5,6,6,6,6,4,2,1,4,5,3,2,2,2,6,6,7,6,7,7,4,7,7,7,7,7,7,6,7,7,7,6,7,7,7,7,7,6,6,7,6,7,6,6,1,7,7,7,6,7,7,6,7,7,7,7,7,7,7,7,7,7,2,5,5,7,5,4,2,"I work in substance abuse prevention and have been in recovery for almost 24 years. So, substance abuse prevention is important to me.",,41909
08/06/2022 20:48,08/06/2022 20:55,0,100,461,1,08/06/2022 20:55,anonymous,EN,1,49,2,,1,,2,3,5,6,Computer forensic analyst,1,5,2,2,,5,8.726,47.765,50.391,9,6,7,7,7,1,7.217,21.927,23.227,6,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,6,1,7,7,7,1,2,3,1,6,1,1,2,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,6,6,6,6,5,5,7,5,,7,7,,7,7,7,7,7,2,7,7,3,5,3,3,No,,29060
08/06/2022 20:23,08/06/2022 20:35,0,100,709,1,08/06/2022 20:35,anonymous,EN,1,36,2,,4,,1,1,4,6,backend web developer,1,2,2,1,,5,3.635,50.92,52.729,8,2,2,3,1,6,8.849,33.81,36.809,6,2,3,3,3,5,2,1,1,1,1,3,2,3,3,2,2,4,2,2,6,5,5,2,2,2,4,3,1,3,2,6,6,6,5,1,1,2,2,2,3,4,4,3,2,6,3,3,3,3,3,3,2,3,2,1,1,2,4,4,1,1,6,2,1,2,2,1,1,4,1,1,1,2,3,3,3,2,3,3,2,6,6,6,4,6,1,,,75385
08/06/2022 22:30,08/06/2022 22:38,0,100,453,1,08/06/2022 22:38,anonymous,EN,1,24,5,,1,,1,1,3,13,pharmacy technician,1,1,3,1,,5,5.68,41.518,42.634,8,3,2,4,2,7,26.749,39.269,40.013,6,7,7,7,7,1,6,4,5,4,4,6,6,6,7,7,7,6,2,2,6,6,4,1,2,1,1,1,1,2,1,5,5,6,7,4,2,7,4,4,6,,6,7,5,6,7,7,4,2,6,7,7,6,6,7,4,5,6,4,5,5,2,5,5,5,2,3,5,7,6,5,5,7,5,6,6,4,7,7,2,3,5,6,5,2,1,,,94438
08/06/2022 19:01,08/06/2022 19:19,0,100,1086,1,08/06/2022 19:19,anonymous,EN,1,26,2,,3,,7,2,1,6,Software Engineer,1,2,2,4,,4,6.151,167.395,168.643,10,5,5,7,3,5,3.624,55.824,56.646,15,5,5,4,5,4,6,5,3,3,4,5,5,5,3,5,5,5,6,6,5,6,5,3,2,6,5,5,6,3,6,6,5,6,5,6,6,6,5,6,6,6,6,6,6,6,6,6,6,5,5,6,6,7,7,7,7,7,7,5,5,6,5,5,5,6,5,7,7,7,7,7,6,6,7,6,6,5,6,6,2,5,5,5,3,5,5,,,12962
08/06/2022 20:43,08/06/2022 20:52,0,100,500,1,08/06/2022 20:52,anonymous,EN,1,46,2,,1,,6,2,4,7,general contractor,1,3,3,2,,6,5.959,27.726,28.835,7,6,7,7,6,1,4.577,12.345,14.247,6,7,3,6,7,2,6,6,6,5,5,5,5,6,5,5,5,6,4,4,7,7,2,1,2,4,2,5,2,2,1,6,7,6,6,6,7,4,5,6,7,7,5,,6,6,6,,6,6,6,6,6,6,5,6,6,5,5,7,6,5,1,6,6,6,,5,4,6,4,5,7,6,7,6,7,7,7,7,2,5,5,5,6,7,6,N/A,,74718
08/06/2022 22:27,08/06/2022 22:33,0,100,320,1,08/06/2022 22:33,anonymous,EN,1,29,1,,4,,7,1,4,6,Analytics Manager,1,2,2,1,,4,2.12,30.222,30.845,15,3,3,5,4,5,3.726,11.292,11.904,6,3,2,3,3,4,2,4,5,2,2,2,3,2,2,2,2,2,2,2,5,5,6,3,2,4,2,2,2,6,3,4,6,3,5,2,2,4,4,6,4,6,5,5,3,6,4,3,3,2,3,3,5,5,5,2,3,4,5,3,3,4,5,3,4,4,3,4,5,3,4,4,2,2,3,3,3,2,2,2,1,8,8,8,7,7,6,,,94066
08/06/2022 20:52,08/06/2022 21:05,0,100,765,1,08/06/2022 21:05,anonymous,EN,1,61,1,,1,,2,3,5,8,course manager,1,5,5,4,,4,8.785,58.881,60.675,8,6,6,7,7,1,2.515,31.602,32.878,9,4,2,5,5,4,5,1,4,4,5,4,6,,4,4,6,5,1,1,1,1,1,6,2,5,5,6,2,6,7,1,3,3,1,1,5,5,1,4,5,5,1,5,5,6,5,5,5,4,6,6,4,1,1,5,1,1,4,1,1,4,7,1,1,1,1,1,1,2,1,1,6,6,7,7,6,6,4,7,2,7,8,7,5,6,5,,,56673
08/06/2022 20:59,08/06/2022 21:05,0,100,406,1,08/06/2022 21:05,anonymous,EN,1,34,2,,1,,7,1,4,6,IT Service Manager,1,3,2,2,,3,1.667,15.557,25.859,8,3,5,4,5,3,3.297,12.79,14.832,8,5,5,5,6,7,4,5,5,3,5,6,5,4,5,6,6,3,5,3,5,4,6,3,2,2,2,1,4,3,6,4,3,5,4,4,6,5,4,5,4,5,6,7,7,6,7,7,6,5,7,6,6,5,6,6,5,5,5,2,4,5,3,5,5,6,6,6,7,5,5,5,6,6,7,5,7,6,7,6,2,5,5,8,3,4,3,,,23658
08/06/2022 21:07,08/06/2022 21:13,0,100,372,1,08/06/2022 21:13,anonymous,EN,1,31,2,,1,,1,1,4,6,Senior Software Engineer,1,2,2,1,,4,4.265,40.454,41.767,8,4,5,5,5,3,6.672,18.673,20.362,7,3,2,3,3,2,5,2,5,3,2,2,3,3,2,3,2,5,3,5,6,6,6,3,2,2,2,2,2,3,3,6,6,6,6,3,3,5,5,5,5,6,3,6,4,6,5,3,5,5,3,3,5,6,6,5,5,5,6,5,3,5,2,6,6,5,3,3,5,5,6,3,3,3,3,2,2,3,2,3,2,6,6,4,6,6,6,,,18207
08/06/2022 19:34,08/06/2022 19:42,0,100,463,1,08/06/2022 19:42,anonymous,EN,1,36,2,,1,,1,1,5,4,Portfolio Consultant,1,2,2,4,,5,5.392,22.256,24.115,8,4,4,4,4,5,2.431,16.947,21.677,7,6,4,6,6,3,5,4,5,4,5,5,5,5,4,4,5,5,4,5,5,4,6,2,2,4,5,6,5,3,4,5,5,5,3,5,4,4,5,5,6,6,4,4,4,6,4,5,4,4,5,4,5,5,6,4,4,4,4,6,4,4,2,4,4,4,4,6,5,6,5,5,5,5,5,5,5,6,5,5,2,8,8,4,6,6,6,,,16557
08/06/2022 20:59,08/06/2022 21:20,0,100,1241,1,08/06/2022 21:20,anonymous,EN,1,31,1,,4,,7,1,4,8,Program Manager,1,3,3,1,,5,891.244,907.54,908.291,12,3,2,2,3,5,1.883,8.901,9.592,11,2,2,3,2,6,3,1,2,2,2,1,2,1,2,2,1,2,2,1,3,2,5,5,2,3,5,5,3,5,5,3,1,2,3,1,2,2,2,1,3,2,2,2,2,6,2,2,2,2,2,2,2,3,2,2,2,3,3,3,1,1,5,5,5,5,1,2,1,2,1,2,1,2,1,1,1,2,2,2,2,4,6,4,1,1,1,,,88426
08/06/2022 19:18,08/06/2022 19:25,0,100,378,1,08/06/2022 19:25,anonymous,EN,1,29,1,,1,,1,1,4,13,pharmacist,1,2,2,2,,5,10.506,30.882,31.929,12,2,2,3,2,4,3.063,12.391,13.375,9,6,5,5,6,5,6,4,6,5,5,6,5,6,5,5,5,6,4,4,6,6,5,2,2,2,2,2,2,2,2,6,6,6,6,4,5,6,5,6,6,6,5,6,6,6,6,6,6,6,6,5,5,6,6,5,5,5,6,5,5,5,2,5,5,5,4,5,4,5,4,4,6,5,6,5,6,5,6,6,2,7,7,4,6,7,5,,,25241
08/06/2022 20:54,08/06/2022 21:00,0,100,363,1,08/06/2022 21:00,anonymous,EN,1,29,2,,3,,7,2,4,21,Sales Engineer,1,3,3,1,,5,13.65,35.171,36.359,10,6,6,6,6,1,6.477,12.875,14.168,9,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,4,2,6,6,5,2,2,3,3,5,2,3,5,5,6,6,6,2,3,3,5,6,6,5,5,5,3,6,3,3,5,3,5,5,3,5,5,3,5,6,5,3,3,5,2,6,6,5,3,5,5,5,5,5,5,3,3,3,3,3,3,3,2,6,5,6,6,5,2,,,99821
08/06/2022 20:29,08/06/2022 20:34,0,100,288,1,08/06/2022 20:34,anonymous,EN,1,28,1,,1,,7,1,4,20,"senior specialist, paid search",1,1,1,1,,5,10.649,33.885,34.847,9,4,2,6,5,6,2.551,9.454,10.238,6,3,4,6,5,3,3,1,3,3,2,4,5,5,3,3,5,2,4,2,6,6,4,2,2,3,2,3,2,3,3,6,6,5,5,3,4,4,3,6,6,6,5,5,5,6,5,5,6,4,5,5,5,7,7,5,6,6,6,6,6,6,2,5,5,6,2,5,3,6,2,5,5,5,5,5,6,3,5,5,2,6,8,3,7,7,7,,,29693
08/06/2022 20:15,08/06/2022 20:23,0,100,467,1,08/06/2022 20:23,anonymous,EN,1,23,1,,1,,7,1,5,4,Associate,1,2,2,1,,5,9.855,32.101,35.106,7,6,6,6,6,1,2.152,11.213,15.284,7,5,5,6,6,3,4,3,6,5,5,5,5,5,5,5,5,5,5,5,5,6,5,2,2,2,2,3,3,2,6,6,5,6,6,4,6,5,7,6,6,,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,5,2,5,5,5,5,6,6,6,5,6,5,6,5,5,5,6,5,5,2,4,8,6,6,6,6,,,49925
08/06/2022 20:53,08/06/2022 21:02,0,100,537,1,08/06/2022 21:02,anonymous,EN,1,38,2,,1,,2,3,5,4,Contracts Administrator,1,3,2,1,,5,2.161,37.105,38.112,17,7,7,7,7,1,15.01,20.744,21.584,8,7,7,7,7,1,7,,7,7,,7,7,7,7,7,7,7,7,7,7,7,7,1,2,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,6,8,4,7,7,7,No additional comments.,,75731
08/06/2022 19:57,08/06/2022 20:02,0,100,286,1,08/06/2022 20:02,anonymous,EN,1,26,2,,4,,1,1,4,1,Research Specialist,1,1,1,2,,5,9.255,31.071,32.349,9,6,5,6,5,1,2.736,9.518,10.295,7,7,6,,7,2,7,1,6,7,6,6,6,6,6,6,6,6,6,6,5,7,7,1,2,6,2,5,2,2,5,6,6,7,5,6,6,7,5,6,6,6,7,6,6,6,5,6,6,7,6,6,6,6,6,5,6,7,6,6,7,6,1,6,7,6,6,7,5,6,6,6,6,6,7,6,6,6,6,6,1,6,6,4,7,7,7,,,52043
08/06/2022 20:15,08/06/2022 20:47,0,100,1917,1,08/06/2022 20:47,anonymous,EN,1,39,2,,1,,2,3,4,4,Senior Account Executive,1,1,1,1,,3,5.019,32.807,34.582,9,5,5,5,5,3,95.34,103.338,104.27,6,4,3,3,5,3,5,3,3,3,5,6,6,6,5,4,6,6,5,3,5,6,5,4,2,3,3,5,3,3,5,6,5,5,6,5,5,4,,5,5,5,5,6,5,6,6,5,5,5,5,6,5,5,5,4,5,5,5,5,5,5,3,5,5,5,4,5,6,6,6,5,5,5,5,5,6,5,6,5,2,8,8,2,5,3,3,,,84449
08/06/2022 22:02,08/06/2022 22:14,0,100,682,1,08/06/2022 22:14,anonymous,EN,1,26,2,,2,,7,1,5,4,IT Technician,1,2,2,4,,4,1.266,21.209,21.791,11,2,5,5,4,7,1.045,6.12,7.012,6,6,3,6,2,2,3,4,6,2,1,2,6,5,3,5,3,3,4,3,2,4,4,6,2,7,6,5,5,7,3,2,1,6,2,3,7,4,5,5,6,7,5,5,3,3,2,6,4,5,3,2,6,2,2,6,6,4,5,6,6,7,3,3,3,5,4,5,7,7,3,5,2,3,6,3,3,5,6,,1,2,2,8,4,7,5,,,78983
08/06/2022 20:50,08/06/2022 21:02,0,100,673,1,08/06/2022 21:02,anonymous,EN,1,35,2,,1,,7,1,4,6,database admin,1,2,2,2,,3,6.819,31.332,32.009,10,6,6,6,7,2,6.391,16.396,16.799,10,2,2,3,2,6,4,1,2,2,2,2,2,2,2,2,2,3,2,3,7,7,6,2,2,2,1,2,2,1,2,7,7,6,6,5,3,2,3,5,5,7,5,7,3,6,5,5,6,5,6,6,6,6,6,5,6,6,6,3,2,4,2,5,5,5,5,3,3,5,3,2,3,4,2,2,3,2,2,2,1,5,5,6,6,6,5,n/a,,49577
08/06/2022 20:35,08/06/2022 20:50,0,100,887,1,08/06/2022 20:50,anonymous,EN,1,39,1,,1,,7,2,5,4,senior revenue agent,1,4,2,1,,4,97.065,132.181,133.028,7,5,5,6,5,3,3.422,26.798,27.622,6,6,6,6,6,2,6,3,5,5,5,6,6,6,6,5,5,6,5,3,6,5,6,3,2,3,3,5,3,4,3,5,5,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,2,6,6,6,6,5,5,6,5,6,6,6,6,6,6,6,6,6,2,7,7,4,6,6,6,no,,14692
08/06/2022 20:30,08/06/2022 20:35,0,100,300,1,08/06/2022 20:35,anonymous,EN,1,21,1,,4,,7,1,3,6,intern,1,1,1,1,,5,8.916,32.555,33.159,10,1,1,1,1,7,1.983,5.967,6.474,6,1,2,1,1,3,2,1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,1,1,2,1,1,1,7,1,7,1,7,1,1,1,1,5,1,4,1,2,2,2,1,6,5,2,2,1,2,1,2,5,4,1,2,3,5,1,2,2,6,1,1,2,1,4,4,7,4,4,1,1,1,1,1,1,1,1,2,2,2,3,7,7,7,,,83793
08/06/2022 21:12,08/06/2022 21:17,0,100,302,1,08/06/2022 21:17,anonymous,EN,1,36,2,,1,,2,2,3,21,Division Manager,1,3,2,2,,2,3.718,30.073,32.038,10,5,5,6,5,2,4.076,12.749,13.481,5,6,6,7,7,2,6,6,7,6,6,7,6,6,6,6,6,6,5,7,6,6,6,4,2,1,5,2,2,2,2,6,7,6,6,6,6,6,6,6,6,6,7,6,6,6,6,7,6,7,6,7,6,6,6,7,7,6,7,6,7,6,2,5,7,6,6,7,5,6,6,6,6,7,5,6,5,6,6,6,1,7,7,2,7,6,6,,,42752
08/06/2022 19:52,08/06/2022 19:59,0,100,430,1,08/06/2022 19:59,anonymous,EN,1,38,1,,1,,1,1,6,13,dentist,1,1,4,2,,3,5.07,30.814,32.084,8,3,2,3,3,6,6.482,17.012,18.204,5,1,1,1,1,7,1,1,1,1,1,1,1,5,1,1,,5,5,1,5,4,5,2,2,3,2,3,2,3,3,5,5,5,5,3,5,1,2,6,5,5,5,7,5,6,5,5,5,4,5,5,2,6,6,5,6,6,6,7,5,4,7,1,1,1,2,1,1,5,1,1,2,2,2,2,2,2,2,2,2,8,7,7,7,7,6,i liked the progress bar and only several questions per page-- good design.,,33142
08/06/2022 19:48,08/06/2022 19:54,0,100,362,1,08/06/2022 19:54,anonymous,EN,1,54,1,,1,,2,2,5,20,project manager,1,2,2,4,,2,13.09,36.138,37.939,8,7,7,7,7,1,2.258,10.272,11.16,7,7,6,7,7,3,7,6,7,7,6,6,6,7,6,6,7,7,6,5,6,7,3,2,2,7,5,6,5,6,5,7,7,6,3,6,7,7,7,7,7,7,7,7,7,6,7,,7,7,7,,7,6,6,6,6,6,7,6,6,5,2,5,5,7,7,6,6,6,6,6,7,7,7,6,6,6,6,6,2,6,7,7,6,6,6,none,,93752
08/06/2022 21:33,08/06/2022 21:44,0,100,646,1,08/06/2022 21:44,anonymous,EN,1,45,2,,1,,1,1,3,9,Farm and ranch laborer,1,5,3,2,,5,9.916,49.932,51.615,10,1,1,3,2,7,3.384,23.568,25.326,8,6,6,6,6,1,5,1,5,3,5,5,5,5,5,5,5,5,2,6,6,3,6,2,2,3,3,7,2,6,3,5,6,6,6,3,5,6,3,5,5,5,6,5,5,6,6,5,5,5,5,5,5,5,6,6,5,6,6,6,3,5,1,6,7,7,5,3,3,3,3,3,5,6,5,5,5,5,5,5,2,3,3,8,3,2,2,"I know what I do produces food, but there are better things I could be doing that would be more meaningful to me. It all comes down to money.",,48722
